acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
90510,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Negative,,Other,,,unset,Bus lane
90510,2,Car,No tow/articulation,Going ahead right hand bend,62,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,57,Negative,,Other,,,unset,On main carriageway - not in restricted la
90810,1,Car,No tow/articulation,Turning left,13,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
90810,2,Pedal cycle,No tow/articulation,Waiting to go ahead but held up,73,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,28,Not applicable,,Other,,,unset,On main carriageway - not in restricted la
92210,1,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,62,Not requested,,Other,,,unset,On main carriageway - not in restricted la
92210,2,Car,No tow/articulation,Stopping,14,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
93210,1,Car,No tow/articulation,Turning right,17,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,40,Negative,,Other,,,unset,On main carriageway - not in restricted la
93310,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,48,Negative,,Other,,,unset,On main carriageway - not in restricted la
93710,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
93710,2,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,66,Not requested,,Other,,,unset,On main carriageway - not in restricted la
94910,1,Car,No tow/articulation,U turn,33,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,23,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
94910,2,Pedal cycle,No tow/articulation,Going ahead left hand bend,73,Vehicle approaching junction/vehicle par,Skidding,Parked vehicle - unlit,Did not _leave carriageway,None,,Front,3,,0,Male,28,Not requested,,Other,,,unset,On main carriageway - not in restricted la
94910,3,Car,No tow/articulation,Parked,0,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Not traced,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
95110,1,Car,No tow/articulation,Starting,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,56,Negative,,Other,,,unset,On main carriageway - not in restricted la
95110,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
96310,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway nearside,Other permanent objects,,Front,0,,0,Female,20,Negative,,Hit and Run,,,unset,On main carriageway - not in restricted la
96710,1,Taxi,No tow/articulation,Starting,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,59,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
96710,2,Car,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Male,58,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
96810,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
96810,2,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
97010,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,33,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
99010,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,73,Negative,,Other,,,unset,On main carriageway - not in restricted la
99010,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Wating to turn left,13,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Female,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
100410,1,Car,No tow/articulation,Changing lane to right,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Male,23,Negative,,Other,,,unset,On main carriageway - not in restricted la
100410,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,39,Negative,,Other,,,unset,On main carriageway - not in restricted la
101510,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,Overturned,None,Left carriageway nearside and rebounded,Tree,,Front,0,,0,Male,50,Negative,,Other,,,unset,On main carriageway - not in restricted la
102110,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
102110,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
103910,1,Car,No tow/articulation,Changing lane to right,73,unset,Skidding,None,Left carriageway offside,None,,Offside,2,,0,Female,40,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
103910,2,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,No tow/articulation,Going ahead other,73,Vehicle approaching junction/vehicle par,Skidding,None,Did not _leave carriageway,None,,Front,1,,0,Male,34,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
106110,1,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,17,Not requested,,Other,,,unset,On main carriageway - not in restricted la
106110,2,Other motor vehicle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Not traced,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
106510,1,Car,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
107010,1,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,62,Negative,,Other,,,unset,On main carriageway - not in restricted la
107010,2,Pedal cycle,No tow/articulation,Going ahead other,51,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,33,Not requested,,Other,,,unset,On main carriageway - not in restricted la
107210,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
108210,1,Car,No tow/articulation,Turning left,35,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,34,Negative,,Other,,,unset,On main carriageway - not in restricted la
108210,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle in miidle of junction,Overturned,None,Did not _leave carriageway,None,,Offside,1,,0,Male,59,Not requested,,Other,,,unset,On main carriageway - not in restricted la
109410,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,32,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
111710,1,Car,No tow/articulation,Going ahead right hand bend,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Left carriageway nearside,Telegraph pole/Electricity pole,,Nearside,0,,0,Female,26,Not requested,,Other,,,unset,On main carriageway - not in restricted la
112010,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
114110,1,Car,No tow/articulation,Overtaking stationary vehice on its offside,48,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
115410,1,Taxi,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,45,Negative,,Other,,,unset,On main carriageway - not in restricted la
118610,1,Car,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
118610,2,Pedal cycle,No tow/articulation,Turning right,75,Vehicle approaching junction/vehicle par,Skidding,None,Did not _leave carriageway,None,,Back,1,,0,Male,21,Not requested,,Other,,,unset,On main carriageway - not in restricted la
118910,1,Car,No tow/articulation,Turning right,75,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,32,Negative,,Other,,,unset,On main carriageway - not in restricted la
118910,2,Pedal cycle,No tow/articulation,Going ahead other,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Female,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
120210,1,Motor cycle 125cc and under,No tow/articulation,Turning left,57,unset,Skidding,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,42,Negative,,Other,,,unset,On main carriageway - not in restricted la
122510,1,Car,No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,28,Negative,,Other,,,unset,On main carriageway - not in restricted la
122510,2,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,47,Negative,,Other,,,unset,On main carriageway - not in restricted la
122710,1,Car,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Female,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
122710,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,22,Negative,,Other,,,unset,On main carriageway - not in restricted la
122710,3,Car,No tow/articulation,Waiting to turn right,31,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,65,Negative,,Other,,,unset,On main carriageway - not in restricted la
123010,1,Car,No tow/articulation,Turning right,64,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Male,38,Negative,,Other,,,unset,On main carriageway - not in restricted la
