acc_ref,veh_ref,veh_type,tow_art,manoeuvres,veh_movecp,jloc_veh_toi,skidding,objon_cway,veh_lv_cway,objoff_cway,veh_suffix,point_impact,otherveh_ref,part_damage,no_axles,sex_driver,age_driver,breath_test,max_gross,hit_run,dtp_proj,pol_la_pro,veh_loc_toa_road,veh_loc_toa_r
373212,1,Bus or coach (17 or more passenger seats),No tow/articulation,Starting,73,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,29,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
375212,1,Car,No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,59,Negative,,Other,,,unset,On main carriageway - not in restricted la
375212,2,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,3,,0,Male,58,Negative,,Other,,,unset,On main carriageway - not in restricted la
375212,3,Car,No tow/articulation,Waiting to go ahead but held up,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,49,Not provided (Medical reasons),,Other,,,unset,On main carriageway - not in restricted la
376612,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,49,Negative,,Other,,,unset,On main carriageway - not in restricted la
376612,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,25,Not requested,,Other,,,unset,On main carriageway - not in restricted la
377412,1,Car,No tow/articulation,Going ahead other,37,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
377412,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,51,Did not impact,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,,,0,Male,35,Not requested,,Other,,,unset,On main carriageway - not in restricted la
379612,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Negative,,Other,,,unset,On main carriageway - not in restricted la
379612,2,Taxi,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,0,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
379812,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Turning right,53,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Not traced,-9,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
379812,2,Pedal cycle,No tow/articulation,Going ahead other,73,unset,No skidding or jackknifing,Kerb,Left carriageway nearside,None,,Front,0,,0,Female,38,Not requested,,Other,,,unset,On main carriageway - not in restricted la
380012,1,Other motor vehicle,No tow/articulation,Turning left,35,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,51,Negative,,Other,,,unset,Bus lane
380012,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Left carriageway offside,None,,Front,1,,0,Male,21,Not requested,,Other,,,unset,Cycle lane (On main carriageway)
380312,1,Car,No tow/articulation,Stopping,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,35,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
380312,2,Car,No tow/articulation,Waiting to go ahead but held up,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,20,Not requested,,Other,,,unset,On main carriageway - not in restricted la
380412,1,Car,No tow/articulation,Going ahead other,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,0,,0,Female,44,Negative,,Other,,,unset,On main carriageway - not in restricted la
380812,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,2,,0,Female,-9,Negative,,Other,,,unset,On main carriageway - not in restricted la
380812,2,Pedal cycle,No tow/articulation,Going ahead other,15,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,23,Not requested,,Other,,,unset,On main carriageway - not in restricted la
381112,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,73,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Male,50,Negative,,Other,,,unset,Bus lane
381312,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,0,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,Bus lane
382512,1,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,41,Negative,,Other,,,unset,On main carriageway - not in restricted la
382512,2,Car,No tow/articulation,Stopping,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,54,Not requested,,Other,,,unset,On main carriageway - not in restricted la
383312,1,Car,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,29,Not requested,,Other,,,unset,On main carriageway - not in restricted la
383312,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,22,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
383412,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead other,41,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,46,Not requested,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
383712,1,Car,No tow/articulation,Turning left,35,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Female,31,Negative,,Other,,,unset,On main carriageway - not in restricted la
383712,2,Pedal cycle,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Female,21,Not requested,,Other,,,unset,On main carriageway - not in restricted la
384012,1,Car,No tow/articulation,Stopping,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
384012,2,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Waiting to go ahead but held up,15,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,66,Negative,,Other,,,unset,On main carriageway - not in restricted la
385812,1,Car,No tow/articulation,Turning right,75,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,51,Negative,,Other,,,unset,On main carriageway - not in restricted la
385812,2,Car,No tow/articulation,Going ahead other,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,1,,0,Male,37,Negative,,Other,,,unset,On main carriageway - not in restricted la
386012,1,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,61,Negative,,Other,,,unset,On main carriageway - not in restricted la
386012,2,Motor cycle over 125cc,No tow/articulation,Going ahead other,37,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,54,Negative,,Other,,,unset,On main carriageway - not in restricted la
386812,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,52,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
386812,2,Motor cycle 125cc and under,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,32,Negative,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
387912,1,Car,No tow/articulation,Waiting to go ahead but held up,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,52,Negative,,Other,,,unset,On main carriageway - not in restricted la
387912,2,Pedal cycle,No tow/articulation,Going ahead other,15,Vehicle approaching junction/vehicle par,No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Front,1,,0,Male,42,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
389512,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Waiting to go ahead but held up,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,50,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
389512,2,Pedal cycle,No tow/articulation,Overtaking on nearside,51,Not at junction (or within 20 metres),No skidding or jackknifing,Open door of vehicle,Did not _leave carriageway,None,,Offside,1,,0,Male,63,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
390612,1,Bus or coach (17 or more passenger seats),No tow/articulation,Going ahead right hand bend,37,Vehicle in miidle of junction,No skidding or jackknifing,None,Did not _leave carriageway,None,,Did not impact,0,,0,Male,53,Driver not contacted at time of accident,,"Non-stop vehicle, not hit",,,unset,On main carriageway - not in restricted la
391412,1,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Not traced,-9,Driver not contacted at time of accident,,Hit and Run,,,unset,On main carriageway - not in restricted la
391412,2,Car,No tow/articulation,Going ahead other,37,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,72,Not requested,,Other,,,unset,On main carriageway - not in restricted la
392012,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,37,Driver not contacted at time of accident,,Other,,,unset,On main carriageway - not in restricted la
392012,2,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,1,,0,Male,44,Not requested,,Other,,,unset,On main carriageway - not in restricted la
392012,3,Car,No tow/articulation,Waiting to go ahead but held up,51,Vehicle approaching junction/vehicle par,No skidding or jackknifing,None,Did not _leave carriageway,None,,Back,2,,0,Female,52,Not requested,,Other,,,unset,On main carriageway - not in restricted la
392312,1,Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,No tow/articulation,Going ahead other,84,Not at junction (or within 20 metres),No skidding or jackknifing,Parked vehicle - unlit,Did not _leave carriageway,None,,Nearside,2,,0,Not traced,-9,Not requested,,Hit and Run,,,unset,On main carriageway - not in restricted la
392312,2,Car,No tow/articulation,Parked,0,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,1,,0,Female,-9,Not requested,,Other,,,unset,On main carriageway - not in restricted la
392512,1,Moped,No tow/articulation,Overtaking moving vehice on its offside,37,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Nearside,2,,0,Male,24,Negative,,Other,,,unset,On main carriageway - not in restricted la
392512,2,Car,No tow/articulation,Turning right,31,unset,No skidding or jackknifing,None,Did not _leave carriageway,None,,Offside,1,,0,Male,26,Negative,,Other,,,unset,On main carriageway - not in restricted la
393112,1,Goods vehicle 3.5 tonnes maximum gross weight (mgw) and under,No tow/articulation,Stopping,51,Not at junction (or within 20 metres),No skidding or jackknifing,None,Did not _leave carriageway,None,,Front,2,,0,Male,30,Negative,,Other,,,unset,On main carriageway - not in restricted la
