acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
136812,,Slight,2,1,06/03/2012,Tuesday,6,March,12,19,20,230,C,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327900,668920,533107,Junction,T.V.N.P.,354639,unset,EH166UB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
137912,,Slight,1,1,07/03/2012,Wednesday,7,March,12,8,48,230,C,,Roundabout,30,Roundabout,Give way sign or markings,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325160,673980,521073,Junction,Bus,354640,unset,EH22LR,Control by other authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
138912,,Slight,1,1,07/03/2012,Wednesday,7,March,12,15,0,230,A,1,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328450,674010,2106145,Segment,Pedestrian,354641,unset,EH87EZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
139212,,Fatal,3,3,07/03/2012,Wednesday,7,March,12,19,35,230,A,902,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,318110,673830,566078,Segment,M.V.N.P.,354642,unset,EH128UA,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
139312,,Slight,2,1,07/03/2012,Wednesday,7,March,12,17,15,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,A,1,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326900,674320,520689,Junction,Cyclist,354643,unset,EH75AN,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
139512,,Slight,1,1,08/03/2012,Thursday,8,March,12,3,45,230,C,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325710,673170,567192,Segment,Pedestrian,354644,unset,EH12QN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
141312,,Slight,2,1,02/03/2012,Friday,2,March,12,17,0,230,A,902,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,322830,675450,519792,Junction,Cyclist,354645,unset,EH42PS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
141712,,Slight,2,1,08/03/2012,Thursday,8,March,12,7,35,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326230,673520,521139,Junction,Cyclist,354646,unset,EH89UE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
142012,,Slight,2,1,08/03/2012,Thursday,8,March,12,9,15,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,324540,671140,530413,Junction,T.V.N.P.,354647,unset,EH104QU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
142712,,Slight,2,1,08/03/2012,Thursday,8,March,12,7,40,230,A,199,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,328770,675700,523248,Junction,Cyclist,354648,unset,EH67LW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
144012,,Slight,2,1,09/03/2012,Friday,9,March,12,11,10,230,A,900,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326740,675470,519888,Junction,Bus,354649,unset,EH65EQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,At scene
144212,,Slight,4,2,09/03/2012,Friday,9,March,12,12,30,230,C,,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326640,671370,531451,Junction,M.V.N.P.,354650,unset,EH93AB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
145212,,Slight,1,2,08/03/2012,Thursday,8,March,12,19,0,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326930,674520,2106487,Segment,Pedestrian,354651,unset,EH75RG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
145312,,Slight,1,1,08/03/2012,Thursday,8,March,12,21,0,230,Unclassified,,Single carriageway - 2 lanes,20,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326110,673070,569700,Segment,S.V.N.P.,354652,unset,EH89DD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
146312,,Slight,1,1,10/03/2012,Saturday,10,March,12,14,25,230,A,7,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,Pedestrian in carriagway - not injured,No overtaking,325870,673930,569270,Segment,Bus,354653,unset,EH88DN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
146612,,Slight,4,1,09/03/2012,Friday,9,March,12,16,50,230,A,90,Dual carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,312470,677900,555675,Segment,M.V.N.P.,354654,unset,EH309SF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
146812,,Slight,2,1,10/03/2012,Saturday,10,March,12,20,0,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326100,675810,519451,Junction,T.V.N.P.,354655,unset,EH65PY,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
146912,,Slight,1,1,10/03/2012,Saturday,10,March,12,21,0,230,Unclassified,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,C,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326130,674790,12222782,Junction,S.V.N.P.,354656,unset,EH74BQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
147812,,Slight,1,1,17/02/2012,Friday,17,February,12,13,30,230,C,,Single carriageway - 2 lanes,30,Roundabout,Give way sign or markings,C,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324970,673940,521010,Junction,Bus,356864,unset,EH23ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
148012,,Slight,1,1,10/03/2012,Saturday,10,March,12,15,0,230,A,6095,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,331920,671860,553906,Segment,Pedestrian,354657,unset,EH218SG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
149812,,Slight,2,1,12/03/2012,Monday,12,March,12,16,40,230,A,701,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,326900,671520,569400,Segment,T.V.N.P.,354658,unset,EH165LZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
150612,,Fatal,1,1,12/03/2012,Monday,12,March,12,17,45,230,A,772,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,328930,669060,569375,Segment,S.V.N.P.,354659,unset,EH177JE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
152412,,Slight,2,2,13/03/2012,Tuesday,13,March,12,9,5,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,313050,672420,0,Unset,T.V.N.P.,354660,unset,EH288PL,Control by other authorised person,Pedestrian phase at traffic signal junction,At scene
152612,,Serious,1,1,13/03/2012,Tuesday,13,March,12,8,5,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,323310,674120,520440,Junction,Pedestrian,354661,unset,EH43ES,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
153112,,Slight,2,1,13/03/2012,Tuesday,13,March,12,9,20,230,A,90,Roundabout,70,Roundabout,Automatic Traffic Signal,Unclassified,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,312510,677620,533302,Junction,T.V.N.P.,354662,unset,EH309SS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
154312,,Slight,2,2,14/03/2012,Wednesday,14,March,12,12,45,230,A,1,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326900,674320,520689,Junction,T.V.N.P.,354663,unset,EH75AN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
154512,,Slight,1,1,14/03/2012,Wednesday,14,March,12,1,0,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325530,671860,559045,Segment,Pedestrian,354664,unset,EH92DW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
155312,,Slight,2,1,07/03/2012,Wednesday,7,March,12,7,30,230,A,71,Single carriageway - 2 lanes,50,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,314390,669130,549671,Segment,T.V.N.P.,354665,unset,EH278EB,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
155612,,Slight,1,1,15/03/2012,Thursday,15,March,12,8,40,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,Road works present,Other object in carriageway,No overtaking,327060,675850,519550,Junction,Pedestrian,354666,unset,EH68HQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
155712,,Serious,1,1,10/03/2012,Saturday,10,March,12,14,45,230,A,8,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,C,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,325380,673880,521049,Junction,Pedestrian,354667,unset,EH22EN,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
