acc_ref,beat_no,severity,no_vehicle,no_casualt,a_date,a_day,a_date_day,a_date_mon,a_date_yr,a_time_hr,a_time_min,loc_auth,road1_class,road1_no,road_type,speed_limi,junc_det,junc_ctrl,road2_class,road2_no,light_cond,weather,road_surf,spec_cond,cway_hzrds,ovrtk_patrn,easting,northing,net_id,net_type,acc_type,text_id,division,Postcode,ped_xing_hc,ped_xing_p,place_reported
786711,,Slight,2,1,10/12/2011,Saturday,10,December,11,4,17,230,Unclassified,,Single carriageway - 2 lanes,30,Crossroads,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Snowing (without high winds),Dry,None,None,No overtaking,326920,676300,12238386,Junction,T.V.N.P.,352090,unset,EH66DL,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
787911,,Serious,1,1,26/11/2011,Saturday,26,November,11,13,35,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine with high winds,Dry,None,None,No overtaking,325300,672040,0,Unset,S.V.N.P.,351582,unset,EH91BZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
788211,,Slight,2,1,10/12/2011,Saturday,10,December,11,17,0,230,Unclassified,,Single carriageway - 2 lanes,30,Mini-roundabout,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324470,670310,529996,Junction,Cyclist,352091,unset,EH106ET,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
788311,,Serious,1,1,10/12/2011,Saturday,10,December,11,16,25,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326460,676440,563724,Segment,Pedestrian,352092,unset,EH64AE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
788411,,Slight,1,1,10/12/2011,Saturday,10,December,11,17,30,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326820,675260,0,Unset,Pedestrian,352093,unset,EH68RG,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
788511,,Slight,2,1,10/12/2011,Saturday,10,December,11,18,30,230,A,90,Dual carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,312430,677920,555708,Segment,T.V.N.P.,352094,unset,EH309XS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
788611,,Slight,1,1,09/12/2011,Friday,9,December,11,20,40,230,A,702,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Other,Dry,None,None,No overtaking,324870,672530,549171,Segment,Pedestrian,352095,unset,EH104HW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,Elsewhere
788811,,Slight,1,1,10/12/2011,Saturday,10,December,11,19,0,230,Unclassified,,One way Street,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,326460,676820,0,Unset,Bus,352096,unset,EH66NW,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
789011,,Slight,1,1,07/12/2011,Wednesday,7,December,11,16,30,230,A,71,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322930,672260,521961,Junction,Pedestrian,352097,unset,EH112PP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Central refuge - no other controls,Elsewhere
791411,,Serious,2,1,12/12/2011,Monday,12,December,11,15,25,230,Unclassified,,Roundabout,30,Mini-roundabout,Give way sign or markings,Unclassified,,Daylight: street lighting unknown,Fine (without high winds),Dry,None,None,No overtaking,321250,675490,519780,Junction,Cyclist,352098,unset,EH45PZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
791511,,Slight,1,1,12/12/2011,Monday,12,December,11,6,37,230,A,702,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,B,701,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,324790,668230,522522,Junction,Pedestrian,352099,unset,EH107AR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
791711,,Slight,1,1,12/12/2011,Monday,12,December,11,8,7,230,C,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,323590,674550,560033,Segment,Pedestrian,352100,unset,EH42EW,Control by school crossing patrol,Zebra crossing,At scene
791811,,Slight,2,1,27/06/2011,Monday,27,June,11,16,10,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Raining (without high winds),Dry,None,None,No overtaking,327750,674920,557947,Segment,Cyclist,356881,unset,EH76DE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
792111,,Slight,2,1,08/12/2011,Thursday,8,December,11,7,20,230,Unclassified,,Roundabout,50,Roundabout,Automatic Traffic Signal,A,90,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,312470,677710,533311,Junction,T.V.N.P.,352101,unset,EH309XS,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
792311,,Serious,1,1,12/12/2011,Monday,12,December,11,6,15,230,A,6095,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,330350,671770,553888,Segment,Pedestrian,352102,unset,EH153HQ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",Elsewhere
792911,,Serious,2,1,12/12/2011,Monday,12,December,11,13,30,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322190,671160,0,Unset,Cyclist,352103,unset,EH141RJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
793111,,Slight,1,1,12/12/2011,Monday,12,December,11,20,0,230,Unclassified,,Single carriageway - 2 lanes,30,Other junction,Automatic Traffic Signal,A,701,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,327200,671020,523077,Junction,Pedestrian,352104,unset,EH165PD,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
793411,,Slight,1,1,09/12/2011,Friday,9,December,11,16,55,230,C,,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,B,1350,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,326920,674470,520680,Junction,Pedestrian,352105,unset,EH75AP,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
798311,,Slight,1,1,13/12/2011,Tuesday,13,December,11,16,25,230,C,,One way Street,30,Other junction,Give way sign or markings,Unclassified,,Darkness: street lights present and lit,Raining with high winds,Dry,None,None,No overtaking,325680,674060,520587,Junction,Pedestrian,352106,unset,EH22AU,No crossing facility within 50m or physical crossing facility not controlled by authorised person,"Pelican, puffin, toucan or similar non-junction pedestrian light crossing",At scene
799011,,Slight,2,1,13/12/2011,Tuesday,13,December,11,18,15,230,Unclassified,,One way Street,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Raining (without high winds),Dry,None,None,No overtaking,325570,674040,520557,Junction,Bus,352107,unset,EH21AF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,Elsewhere
799911,,Serious,1,1,14/12/2011,Wednesday,14,December,11,8,40,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,324640,673580,0,Unset,Pedestrian,356645,unset,EH12AE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
800211,,Slight,2,1,14/12/2011,Wednesday,14,December,11,13,5,230,Unclassified,,Single carriageway - 2 lanes,40,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,311970,670450,12231370,Segment,T.V.N.P.,356646,unset,EH288NR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
800411,,Slight,4,1,14/12/2011,Wednesday,14,December,11,11,50,230,A,71,Single carriageway - 2 lanes,30,'T' or staggered junction,Automatic Traffic Signal,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,321850,671610,522204,Junction,M.V.N.P.,356647,unset,EH113AJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
800811,,Slight,2,1,14/12/2011,Wednesday,14,December,11,18,48,230,A,70,Single carriageway - 2 lanes,30,Crossroads,Automatic Traffic Signal,Unclassified,,Darkness: street lights present and lit,Fine with high winds,Dry,None,None,No overtaking,323030,671910,522273,Junction,T.V.N.P.,356648,unset,EH111QR,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
801911,,Slight,1,1,14/12/2011,Wednesday,14,December,11,8,35,230,A,8,Single carriageway - 2 lanes,30,Multiple junction,Automatic Traffic Signal,A,7,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,325830,674000,517891,Junction,Pedestrian,356649,unset,EH22EJ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,Pedestrian phase at traffic signal junction,At scene
802211,,Slight,2,1,14/12/2011,Wednesday,14,December,11,7,12,230,A,720,Dual carriageway - 2 lanes,70,Not at or within 20 metres of junction,unset,\,,Daylight: no street lighting,Fine (without high winds),Dry,None,None,No overtaking,320660,668290,570552,Segment,T.V.N.P.,356650,unset,EH130PF,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
802611,,Slight,1,1,14/12/2011,Wednesday,14,December,11,14,50,230,Unclassified,,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,326240,673510,558296,Segment,Pedestrian,356651,unset,EH89UE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
804411,,Slight,2,1,16/12/2011,Friday,16,December,11,15,20,230,A,199,Single carriageway - 2 lanes,30,Not at or within 20 metres of junction,unset,\,,Darkness: street lights present and lit,Fine (without high winds),Dry,None,None,No overtaking,328240,675970,563284,Segment,T.V.N.P.,356652,unset,EH67JZ,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
804711,,Slight,1,1,16/12/2011,Friday,16,December,11,13,35,230,Unclassified,,Single carriageway - 2 lanes,30,'T' or staggered junction,Give way sign or markings,Unclassified,,Daylight: street lights present,Fine (without high winds),Dry,None,None,No overtaking,322540,673500,0,Unset,Pedestrian,356653,unset,EH126EE,No crossing facility within 50m or physical crossing facility not controlled by authorised person,No physical crossing facility within 50m,At scene
